block	arm	status	window_d	kind	rep	ms
6	C	DIET	30	list	4	0.314
6	C	DIET	30	count	4	0.837
6	C	DIET	30	list	5	0.324
6	C	DIET	30	count	5	0.765
6	C	DIET	0	list	1	0.334
6	C	DIET	0	count	1	4.05
6	C	DIET	0	list	2	0.335
6	C	DIET	0	count	2	4.03
6	C	DIET	0	list	3	0.334
6	C	DIET	0	count	3	4.14
6	C	DIET	0	list	4	0.336
6	C	DIET	0	count	4	4.02
6	C	DIET	0	list	5	0.336
6	C	DIET	0	count	5	4.05
6	C	ADVANCED	1	list	1	0.114
6	C	ADVANCED	1	count	1	0.0866
6	C	ADVANCED	1	list	2	0.0807
6	C	ADVANCED	1	count	2	0.0893
6	C	ADVANCED	1	list	3	0.0877
6	C	ADVANCED	1	count	3	0.0883
6	C	ADVANCED	1	list	4	0.0832
6	C	ADVANCED	1	count	4	0.0892
6	C	ADVANCED	1	list	5	0.0904
6	C	ADVANCED	1	count	5	0.0891
6	C	ADVANCED	7	list	1	0.2
6	C	ADVANCED	7	count	1	0.593
6	C	ADVANCED	7	list	2	0.212
6	C	ADVANCED	7	count	2	0.48
6	C	ADVANCED	7	list	3	0.203
6	C	ADVANCED	7	count	3	0.481
6	C	ADVANCED	7	list	4	0.203
6	C	ADVANCED	7	count	4	0.481
6	C	ADVANCED	7	list	5	0.204
6	C	ADVANCED	7	count	5	0.485
6	C	ADVANCED	30	list	1	0.423
6	C	ADVANCED	30	count	1	1.96
6	C	ADVANCED	30	list	2	0.425
6	C	ADVANCED	30	count	2	1.98
6	C	ADVANCED	30	list	3	0.424
6	C	ADVANCED	30	count	3	1.97
6	C	ADVANCED	30	list	4	0.425
6	C	ADVANCED	30	count	4	1.98
6	C	ADVANCED	30	list	5	0.431
6	C	ADVANCED	30	count	5	1.98
6	C	ADVANCED	0	list	1	0.342
6	C	ADVANCED	0	count	1	11.2
6	C	ADVANCED	0	list	2	0.334
6	C	ADVANCED	0	count	2	11.2
6	C	ADVANCED	0	list	3	0.329
6	C	ADVANCED	0	count	3	11.2
6	C	ADVANCED	0	list	4	0.333
6	C	ADVANCED	0	count	4	11.2
6	C	ADVANCED	0	list	5	0.335
6	C	ADVANCED	0	count	5	11.2
6	C	BEGINNER	1	list	1	0.123
6	C	BEGINNER	1	count	1	0.249
6	C	BEGINNER	1	list	2	0.118
6	C	BEGINNER	1	count	2	0.251
6	C	BEGINNER	1	list	3	0.119
6	C	BEGINNER	1	count	3	0.249
6	C	BEGINNER	1	list	4	0.117
6	C	BEGINNER	1	count	4	0.252
6	C	BEGINNER	1	list	5	0.118
6	C	BEGINNER	1	count	5	0.249
6	C	BEGINNER	7	list	1	0.417
6	C	BEGINNER	7	count	1	1.59
6	C	BEGINNER	7	list	2	0.418
6	C	BEGINNER	7	count	2	1.54
6	C	BEGINNER	7	list	3	0.42
6	C	BEGINNER	7	count	3	1.64
6	C	BEGINNER	7	list	4	0.416
6	C	BEGINNER	7	count	4	1.55
6	C	BEGINNER	7	list	5	0.434
6	C	BEGINNER	7	count	5	1.55
6	C	BEGINNER	30	list	1	0.414
6	C	BEGINNER	30	count	1	6.58
6	C	BEGINNER	30	list	2	0.416
6	C	BEGINNER	30	count	2	6.69
6	C	BEGINNER	30	list	3	0.423
6	C	BEGINNER	30	count	3	6.55
6	C	BEGINNER	30	list	4	0.415
6	C	BEGINNER	30	count	4	6.59
6	C	BEGINNER	30	list	5	0.418
6	C	BEGINNER	30	count	5	6.56
6	C	BEGINNER	0	list	1	0.33
6	C	BEGINNER	0	count	1	38.9
6	C	BEGINNER	0	list	2	0.33
6	C	BEGINNER	0	count	2	38.7
6	C	BEGINNER	0	list	3	0.318
6	C	BEGINNER	0	count	3	39.6
6	C	BEGINNER	0	list	4	0.324
6	C	BEGINNER	0	count	4	38.7
6	C	BEGINNER	0	list	5	0.325
6	C	BEGINNER	0	count	5	39
