block	arm	status	window_d	kind	rep	ms
6	A0	IN_PROGRESS	1	count	5	203
6	A0	IN_PROGRESS	7	list	1	233
6	A0	IN_PROGRESS	7	count	1	206
6	A0	IN_PROGRESS	7	list	2	232
6	A0	IN_PROGRESS	7	count	2	199
6	A0	IN_PROGRESS	7	list	3	230
6	A0	IN_PROGRESS	7	count	3	199
6	A0	IN_PROGRESS	7	list	4	237
6	A0	IN_PROGRESS	7	count	4	199
6	A0	IN_PROGRESS	7	list	5	230
6	A0	IN_PROGRESS	7	count	5	203
6	A0	IN_PROGRESS	30	list	1	232
6	A0	IN_PROGRESS	30	count	1	208
6	A0	IN_PROGRESS	30	list	2	235
6	A0	IN_PROGRESS	30	count	2	202
6	A0	IN_PROGRESS	30	list	3	233
6	A0	IN_PROGRESS	30	count	3	202
6	A0	IN_PROGRESS	30	list	4	231
6	A0	IN_PROGRESS	30	count	4	209
6	A0	IN_PROGRESS	30	list	5	234
6	A0	IN_PROGRESS	30	count	5	201
6	A0	IN_PROGRESS	0	list	1	239
6	A0	IN_PROGRESS	0	count	1	184
6	A0	IN_PROGRESS	0	list	2	245
6	A0	IN_PROGRESS	0	count	2	185
6	A0	IN_PROGRESS	0	list	3	241
6	A0	IN_PROGRESS	0	count	3	185
6	A0	IN_PROGRESS	0	list	4	241
6	A0	IN_PROGRESS	0	count	4	187
6	A0	IN_PROGRESS	0	list	5	244
6	A0	IN_PROGRESS	0	count	5	189
6	A0	COMPLETED	1	list	1	269
6	A0	COMPLETED	1	count	1	238
6	A0	COMPLETED	1	list	2	267
6	A0	COMPLETED	1	count	2	249
6	A0	COMPLETED	1	list	3	271
6	A0	COMPLETED	1	count	3	236
6	A0	COMPLETED	1	list	4	269
6	A0	COMPLETED	1	count	4	239
6	A0	COMPLETED	1	list	5	269
6	A0	COMPLETED	1	count	5	236
6	A0	COMPLETED	7	list	1	272
6	A0	COMPLETED	7	count	1	238
6	A0	COMPLETED	7	list	2	273
6	A0	COMPLETED	7	count	2	237
6	A0	COMPLETED	7	list	3	273
6	A0	COMPLETED	7	count	3	241
6	A0	COMPLETED	7	list	4	272
6	A0	COMPLETED	7	count	4	238
6	A0	COMPLETED	7	list	5	273
6	A0	COMPLETED	7	count	5	239
6	A0	COMPLETED	30	list	1	278
6	A0	COMPLETED	30	count	1	240
6	A0	COMPLETED	30	list	2	275
6	A0	COMPLETED	30	count	2	244
6	A0	COMPLETED	30	list	3	275
6	A0	COMPLETED	30	count	3	240
6	A0	COMPLETED	30	list	4	277
6	A0	COMPLETED	30	count	4	241
6	A0	COMPLETED	30	list	5	283
6	A0	COMPLETED	30	count	5	240
6	A0	COMPLETED	0	list	1	319
6	A0	COMPLETED	0	count	1	233
6	A0	COMPLETED	0	list	2	324
6	A0	COMPLETED	0	count	2	238
6	A0	COMPLETED	0	list	3	318
6	A0	COMPLETED	0	count	3	235
6	A0	COMPLETED	0	list	4	316
6	A0	COMPLETED	0	count	4	234
6	A0	COMPLETED	0	list	5	319
6	A0	COMPLETED	0	count	5	233
6	B	FAILED	1	list	1	0.15
6	B	FAILED	1	count	1	0.0437
6	B	FAILED	1	list	2	0.15
6	B	FAILED	1	count	2	0.0453
6	B	FAILED	1	list	3	0.15
6	B	FAILED	1	count	3	0.0452
6	B	FAILED	1	list	4	0.15
6	B	FAILED	1	count	4	0.0442
6	B	FAILED	1	list	5	0.146
6	B	FAILED	1	count	5	0.0443
6	B	FAILED	7	list	1	0.216
6	B	FAILED	7	count	1	0.132
6	B	FAILED	7	list	2	0.212
6	B	FAILED	7	count	2	0.132
6	B	FAILED	7	list	3	0.217
6	B	FAILED	7	count	3	0.13
6	B	FAILED	7	list	4	0.214
6	B	FAILED	7	count	4	0.131
6	B	FAILED	7	list	5	0.213
6	B	FAILED	7	count	5	0.133
6	B	FAILED	30	list	1	0.323
6	B	FAILED	30	count	1	0.52
6	B	FAILED	30	list	2	0.322
6	B	FAILED	30	count	2	0.517
6	B	FAILED	30	list	3	0.328
6	B	FAILED	30	count	3	0.523
6	B	FAILED	30	list	4	0.326
6	B	FAILED	30	count	4	0.527
6	B	FAILED	30	list	5	0.328
6	B	FAILED	30	count	5	0.522
6	B	FAILED	0	list	1	4.54
6	B	FAILED	0	count	1	5.04
6	B	FAILED	0	list	2	4.39
6	B	FAILED	0	count	2	5.22
6	B	FAILED	0	list	3	4.43
6	B	FAILED	0	count	3	5.11
6	B	FAILED	0	list	4	4.56
6	B	FAILED	0	count	4	5.19
6	B	FAILED	0	list	5	4.45
6	B	FAILED	0	count	5	5.13
6	B	CANCELLED	1	list	1	0.212
6	B	CANCELLED	1	count	1	0.0956
6	B	CANCELLED	1	list	2	0.224
6	B	CANCELLED	1	count	2	0.0954
6	B	CANCELLED	1	list	3	0.223
6	B	CANCELLED	1	count	3	0.0994
6	B	CANCELLED	1	list	4	0.217
6	B	CANCELLED	1	count	4	0.102
6	B	CANCELLED	1	list	5	0.22
6	B	CANCELLED	1	count	5	0.0956
6	B	CANCELLED	7	list	1	0.305
6	B	CANCELLED	7	count	1	0.528
6	B	CANCELLED	7	list	2	0.315
6	B	CANCELLED	7	count	2	0.527
6	B	CANCELLED	7	list	3	0.314
6	B	CANCELLED	7	count	3	0.517
6	B	CANCELLED	7	list	4	0.308
6	B	CANCELLED	7	count	4	0.52
6	B	CANCELLED	7	list	5	0.307
6	B	CANCELLED	7	count	5	0.521
6	B	CANCELLED	30	list	1	1.23
6	B	CANCELLED	30	count	1	2.2
6	B	CANCELLED	30	list	2	1.24
6	B	CANCELLED	30	count	2	2.2
6	B	CANCELLED	30	list	3	1.28
6	B	CANCELLED	30	count	3	2.21
6	B	CANCELLED	30	list	4	1.21
6	B	CANCELLED	30	count	4	2.22
6	B	CANCELLED	30	list	5	1.24
6	B	CANCELLED	30	count	5	2.21
6	B	CANCELLED	0	list	1	4.54
6	B	CANCELLED	0	count	1	21.8
6	B	CANCELLED	0	list	2	4.42
6	B	CANCELLED	0	count	2	21.9
6	B	CANCELLED	0	list	3	4.45
6	B	CANCELLED	0	count	3	21.8
6	B	CANCELLED	0	list	4	4.45
6	B	CANCELLED	0	count	4	21.9
6	B	CANCELLED	0	list	5	4.48
6	B	CANCELLED	0	count	5	21.6
6	B	IN_PROGRESS	1	list	1	0.321
6	B	IN_PROGRESS	1	count	1	0.208
6	B	IN_PROGRESS	1	list	2	0.219
6	B	IN_PROGRESS	1	count	2	0.211
6	B	IN_PROGRESS	1	list	3	0.215
6	B	IN_PROGRESS	1	count	3	0.21
6	B	IN_PROGRESS	1	list	4	0.216
6	B	IN_PROGRESS	1	count	4	0.21
6	B	IN_PROGRESS	1	list	5	0.215
6	B	IN_PROGRESS	1	count	5	0.21
6	B	IN_PROGRESS	7	list	1	0.72
6	B	IN_PROGRESS	7	count	1	1.36
6	B	IN_PROGRESS	7	list	2	0.813
6	B	IN_PROGRESS	7	count	2	1.36
6	B	IN_PROGRESS	7	list	3	0.719
6	B	IN_PROGRESS	7	count	3	1.34
6	B	IN_PROGRESS	7	list	4	0.72
6	B	IN_PROGRESS	7	count	4	1.34
6	B	IN_PROGRESS	7	list	5	0.716
6	B	IN_PROGRESS	7	count	5	1.35
6	B	IN_PROGRESS	30	list	1	5.17
6	B	IN_PROGRESS	30	count	1	5.65
6	B	IN_PROGRESS	30	list	2	5.17
6	B	IN_PROGRESS	30	count	2	5.68
6	B	IN_PROGRESS	30	list	3	5.15
6	B	IN_PROGRESS	30	count	3	5.65
6	B	IN_PROGRESS	30	list	4	5.26
6	B	IN_PROGRESS	30	count	4	5.75
6	B	IN_PROGRESS	30	list	5	5.18
6	B	IN_PROGRESS	30	count	5	5.67
6	B	IN_PROGRESS	0	list	1	4.44
6	B	IN_PROGRESS	0	count	1	57
6	B	IN_PROGRESS	0	list	2	4.45
6	B	IN_PROGRESS	0	count	2	56.6
6	B	IN_PROGRESS	0	list	3	4.44
6	B	IN_PROGRESS	0	count	3	56.7
6	B	IN_PROGRESS	0	list	4	4.4
6	B	IN_PROGRESS	0	count	4	57
6	B	IN_PROGRESS	0	list	5	4.43
6	B	IN_PROGRESS	0	count	5	56.8
6	B	COMPLETED	1	list	1	0.388
6	B	COMPLETED	1	count	1	0.649
6	B	COMPLETED	1	list	2	0.391
6	B	COMPLETED	1	count	2	0.648
6	B	COMPLETED	1	list	3	0.383
6	B	COMPLETED	1	count	3	0.65
6	B	COMPLETED	1	list	4	0.378
6	B	COMPLETED	1	count	4	0.656
6	B	COMPLETED	1	list	5	0.382
6	B	COMPLETED	1	count	5	0.64
6	B	COMPLETED	7	list	1	4.16
6	B	COMPLETED	7	count	1	4.46
6	B	COMPLETED	7	list	2	4.16
6	B	COMPLETED	7	count	2	4.46
6	B	COMPLETED	7	list	3	4.21
6	B	COMPLETED	7	count	3	4.53
6	B	COMPLETED	7	list	4	4.28
6	B	COMPLETED	7	count	4	4.44
6	B	COMPLETED	7	list	5	4.15
6	B	COMPLETED	7	count	5	4.5
6	B	COMPLETED	30	list	1	5.02
6	B	COMPLETED	30	count	1	19.4
6	B	COMPLETED	30	list	2	5.02
6	B	COMPLETED	30	count	2	19.2
6	B	COMPLETED	30	list	3	5.09
6	B	COMPLETED	30	count	3	19.5
6	B	COMPLETED	30	list	4	5.04
6	B	COMPLETED	30	count	4	19.3
6	B	COMPLETED	30	list	5	5.06
6	B	COMPLETED	30	count	5	19.3
6	B	COMPLETED	0	list	1	4.33
6	B	COMPLETED	0	count	1	189
6	B	COMPLETED	0	list	2	4.33
6	B	COMPLETED	0	count	2	192
6	B	COMPLETED	0	list	3	4.3
6	B	COMPLETED	0	count	3	197
6	B	COMPLETED	0	list	4	4.34
6	B	COMPLETED	0	count	4	190
6	B	COMPLETED	0	list	5	4.35
6	B	COMPLETED	0	count	5	189
