dataset	target	arm	query	driving	max_q_access	max_q_all	handler	top_ms	nodes(est/act x loops q)
skew_t34_uni	T34	S0	T4.list.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2469.9	2469.9	20	10.5	Limit 20/20x1 q1.0 ; Filter 49398/20x1 q2469.9 ; exercise_sessions:idx_session_status_starttime 49398/20x1 q2469.9
skew_t34_uni	T34	S0	T4.listForceTime.FAILED.w0	exercise_sessions(idx_session_starttime_member)	2.9	4.0	59	0.304	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/58x1 q2.9
skew_t34_uni	T34	S0	T4.count.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24729	16.1	Aggregate 1/1x1 q1.0 ; Filter 49398/24728x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49398/24728x1 q2.0
skew_t34_uni	T34	S0	T4.list.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.157	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/20x1 q3.4
skew_t34_uni	T34	S0	T4.listForceTime.CANCELLED.w1	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.332	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S0	T4.count.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	69	0.0514	Aggregate 1/1x1 q1.0 ; Filter 68/68x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/68x1 q1.0
skew_t34_uni	T34	S0	T4.list.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	24.3	24.3	20	0.398	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/20x1 q24.3
skew_t34_uni	T34	S0	T4.listForceTime.CANCELLED.w7	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.394	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S0	T4.count.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	487	0.549	Aggregate 1/1x1 q1.0 ; Filter 486/486x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/486x1 q1.0
skew_t34_uni	T34	S0	T4.list.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	102.7	102.7	20	0.7	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/20x1 q102.7
skew_t34_uni	T34	S0	T4.listForceTime.CANCELLED.w30	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.328	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S0	T4.count.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2055	1.38	Aggregate 1/1x1 q1.0 ; Filter 2054/2054x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/2054x1 q1.0
skew_t34_uni	T34	S0	T4.list.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2498.0	2498.0	20	6.01	Limit 20/20x1 q1.0 ; Filter 49960/20x1 q2498.0 ; exercise_sessions:idx_session_status_starttime 49960/20x1 q2498.0
skew_t34_uni	T34	S0	T4.listForceTime.CANCELLED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	85	0.192	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/84x1 q4.2
skew_t34_uni	T34	S0	T4.count.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25169	14.0	Aggregate 1/1x1 q1.0 ; Filter 49960/25168x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49960/25168x1 q2.0
skew_t34_uni	T34	S0	T4.list.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.294	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S0	T4.listForceTime.IN_PROGRESS.w1	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.297	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S0	T4.count.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.055	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S0	T4.list.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	25.1	25.1	20	0.219	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/20x1 q25.1
skew_t34_uni	T34	S0	T4.listForceTime.IN_PROGRESS.w7	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.471	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S0	T4.count.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	503	0.499	Aggregate 1/1x1 q1.0 ; Filter 502/502x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/502x1 q1.0
skew_t34_uni	T34	S0	T4.list.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	103.5	103.5	20	0.936	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/20x1 q103.5
skew_t34_uni	T34	S0	T4.listForceTime.IN_PROGRESS.w30	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.422	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S0	T4.count.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2072	0.954	Aggregate 1/1x1 q1.0 ; Filter 2071/2071x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/2071x1 q1.0
skew_t34_uni	T34	S0	T4.list.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2498.0	2498.0	20	3.72	Limit 20/20x1 q1.0 ; Filter 49960/20x1 q2498.0 ; exercise_sessions:idx_session_status_starttime 49960/20x1 q2498.0
skew_t34_uni	T34	S0	T4.listForceTime.IN_PROGRESS.w0	exercise_sessions(idx_session_starttime_member)	4.5	4.5	92	0.223	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/91x1 q4.5
skew_t34_uni	T34	S0	T4.count.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24955	11.2	Aggregate 1/1x1 q1.0 ; Filter 49960/24954x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49960/24954x1 q2.0
skew_t34_uni	T34	S0	T4.list.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.161	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/20x1 q3.4
skew_t34_uni	T34	S0	T4.listForceTime.COMPLETED.w1	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.211	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S0	T4.count.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	68	0.0458	Aggregate 1/1x1 q1.0 ; Filter 67/67x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/67x1 q1.0
skew_t34_uni	T34	S0	T4.list.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	26.0	26.0	20	0.195	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/20x1 q26.0
skew_t34_uni	T34	S0	T4.listForceTime.COMPLETED.w7	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.191	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S0	T4.count.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	521	0.406	Aggregate 1/1x1 q1.0 ; Filter 520/520x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/520x1 q1.0
skew_t34_uni	T34	S0	T4.list.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	101.4	101.4	20	0.778	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/20x1 q101.4
skew_t34_uni	T34	S0	T4.listForceTime.COMPLETED.w30	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.384	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S0	T4.count.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2029	2.68	Aggregate 1/1x1 q1.0 ; Filter 2028/2028x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/2028x1 q1.0
skew_t34_uni	T34	S0	T4.list.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2498.0	2498.0	20	9.87	Limit 20/20x1 q1.0 ; Filter 49960/20x1 q2498.0 ; exercise_sessions:idx_session_status_starttime 49960/20x1 q2498.0
skew_t34_uni	T34	S0	T4.listForceTime.COMPLETED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	84	0.352	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/83x1 q4.2
skew_t34_uni	T34	S0	T4.count.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25146	39.1	Aggregate 1/1x1 q1.0 ; Filter 49960/25145x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49960/25145x1 q2.0
skew_t34_uni	T34	S1	T3.a.day	exercise_sessions(idx_session_starttime_member)	1.0	1.0	276	0.1	Aggregate 1/1x1 q1.0 ; Filter 275/275x1 q1.0 ; exercise_sessions:idx_session_starttime_member 275/275x1 q1.0
skew_t34_uni	T34	S1	T3.b.status	exercise_sessions(idx_session_status_starttime)	1.0	1.3	99997	80.9	Group aggregate 3/4x1 q1.3 ; exercise_sessions:idx_session_status_starttime 99930/99995x1 q1.0
skew_t34_uni	T34	S1	T4.list.FAILED.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.162	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S1	T4.listForceTime.FAILED.w1	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.192	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S1	T4.count.FAILED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.0762	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S1	T4.list.FAILED.w7	exercise_sessions(idx_session_status_starttime)	24.6	24.6	20	0.289	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/20x1 q24.6
skew_t34_uni	T34	S1	T4.listForceTime.FAILED.w7	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.278	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S1	T4.count.FAILED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	494	0.364	Aggregate 1/1x1 q1.0 ; Filter 493/493x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/493x1 q1.0
skew_t34_uni	T34	S1	T4.list.FAILED.w30	exercise_sessions(idx_session_status_starttime)	103.3	103.3	20	0.356	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/20x1 q103.3
skew_t34_uni	T34	S1	T4.listForceTime.FAILED.w30	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.147	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S1	T4.count.FAILED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2067	0.777	Aggregate 1/1x1 q1.0 ; Filter 2066/2066x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/2066x1 q1.0
skew_t34_uni	T34	S1	T4.list.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2469.9	2469.9	20	13.4	Limit 20/20x1 q1.0 ; Filter 49398/20x1 q2469.9 ; exercise_sessions:idx_session_status_starttime 49398/20x1 q2469.9
skew_t34_uni	T34	S1	T4.listForceTime.FAILED.w0	exercise_sessions(idx_session_starttime_member)	2.9	4.0	59	0.143	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/58x1 q2.9
skew_t34_uni	T34	S1	T4.count.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24729	16.3	Aggregate 1/1x1 q1.0 ; Filter 49398/24728x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49398/24728x1 q2.0
skew_t34_uni	T34	S1	T4.list.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.242	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/20x1 q3.4
skew_t34_uni	T34	S1	T4.listForceTime.CANCELLED.w1	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.187	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S1	T4.count.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	69	0.0821	Aggregate 1/1x1 q1.0 ; Filter 68/68x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/68x1 q1.0
skew_t34_uni	T34	S1	T4.list.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	24.3	24.3	20	0.284	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/20x1 q24.3
skew_t34_uni	T34	S1	T4.listForceTime.CANCELLED.w7	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.305	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S1	T4.count.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	487	0.277	Aggregate 1/1x1 q1.0 ; Filter 486/486x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/486x1 q1.0
skew_t34_uni	T34	S1	T4.list.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	102.7	102.7	20	0.657	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/20x1 q102.7
skew_t34_uni	T34	S1	T4.listForceTime.CANCELLED.w30	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.214	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S1	T4.count.CANCELLED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2055	0.863	Aggregate 1/1x1 q1.0 ; Filter 2054/2054x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2054/2054x1 q1.0
skew_t34_uni	T34	S1	T4.list.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2498.2	2498.2	20	3.84	Limit 20/20x1 q1.0 ; Filter 49965/20x1 q2498.2 ; exercise_sessions:idx_session_status_starttime 49965/20x1 q2498.2
skew_t34_uni	T34	S1	T4.listForceTime.CANCELLED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	85	0.215	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/84x1 q4.2
skew_t34_uni	T34	S1	T4.count.CANCELLED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25169	9.19	Aggregate 1/1x1 q1.0 ; Filter 49965/25168x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49965/25168x1 q2.0
skew_t34_uni	T34	S1	T4.list.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.159	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S1	T4.listForceTime.IN_PROGRESS.w1	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.275	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S1	T4.count.IN_PROGRESS.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.0732	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S1	T4.list.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	25.1	25.1	20	0.192	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/20x1 q25.1
skew_t34_uni	T34	S1	T4.listForceTime.IN_PROGRESS.w7	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.422	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S1	T4.count.IN_PROGRESS.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	503	0.515	Aggregate 1/1x1 q1.0 ; Filter 502/502x1 q1.0 ; exercise_sessions:idx_session_status_starttime 502/502x1 q1.0
skew_t34_uni	T34	S1	T4.list.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	103.5	103.5	20	0.391	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/20x1 q103.5
skew_t34_uni	T34	S1	T4.listForceTime.IN_PROGRESS.w30	exercise_sessions(idx_session_starttime_member)	91.0	91.0	92	0.361	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/91x1 q91.0
skew_t34_uni	T34	S1	T4.count.IN_PROGRESS.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2072	0.895	Aggregate 1/1x1 q1.0 ; Filter 2071/2071x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2071/2071x1 q1.0
skew_t34_uni	T34	S1	T4.list.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2498.2	2498.2	20	4.23	Limit 20/20x1 q1.0 ; Filter 49965/20x1 q2498.2 ; exercise_sessions:idx_session_status_starttime 49965/20x1 q2498.2
skew_t34_uni	T34	S1	T4.listForceTime.IN_PROGRESS.w0	exercise_sessions(idx_session_starttime_member)	4.5	4.5	92	0.352	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/91x1 q4.5
skew_t34_uni	T34	S1	T4.count.IN_PROGRESS.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24955	12.0	Aggregate 1/1x1 q1.0 ; Filter 49965/24954x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49965/24954x1 q2.0
skew_t34_uni	T34	S1	T4.list.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.211	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/20x1 q3.4
skew_t34_uni	T34	S1	T4.listForceTime.COMPLETED.w1	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.261	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S1	T4.count.COMPLETED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	68	0.194	Aggregate 1/1x1 q1.0 ; Filter 67/67x1 q1.0 ; exercise_sessions:idx_session_status_starttime 67/67x1 q1.0
skew_t34_uni	T34	S1	T4.list.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	26.0	26.0	20	0.254	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/20x1 q26.0
skew_t34_uni	T34	S1	T4.listForceTime.COMPLETED.w7	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.379	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S1	T4.count.COMPLETED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	521	0.422	Aggregate 1/1x1 q1.0 ; Filter 520/520x1 q1.0 ; exercise_sessions:idx_session_status_starttime 520/520x1 q1.0
skew_t34_uni	T34	S1	T4.list.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	101.4	101.4	20	0.834	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/20x1 q101.4
skew_t34_uni	T34	S1	T4.listForceTime.COMPLETED.w30	exercise_sessions(idx_session_starttime_member)	83.0	83.0	84	0.475	Limit 0.25/20x1 q20.0 ; Filter 0.25/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/83x1 q83.0
skew_t34_uni	T34	S1	T4.count.COMPLETED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2029	2.24	Aggregate 1/1x1 q1.0 ; Filter 2028/2028x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2028/2028x1 q1.0
skew_t34_uni	T34	S1	T4.list.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2498.2	2498.2	20	7.87	Limit 20/20x1 q1.0 ; Filter 49965/20x1 q2498.2 ; exercise_sessions:idx_session_status_starttime 49965/20x1 q2498.2
skew_t34_uni	T34	S1	T4.listForceTime.COMPLETED.w0	exercise_sessions(idx_session_starttime_member)	4.2	4.2	84	0.279	Limit 5/20x1 q4.0 ; Filter 5/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/83x1 q4.2
skew_t34_uni	T34	S1	T4.count.COMPLETED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	25146	15.7	Aggregate 1/1x1 q1.0 ; Filter 49965/25145x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49965/25145x1 q2.0
skew_t34_uni	T34	S2	T3.a.day	exercise_sessions(idx_session_starttime_member)	1.0	1.0	276	0.151	Aggregate 1/1x1 q1.0 ; Filter 275/275x1 q1.0 ; exercise_sessions:idx_session_starttime_member 275/275x1 q1.0
skew_t34_uni	T34	S2	T3.b.status	exercise_sessions(idx_session_status_starttime)	1.0	1.3	99997	50.9	Group aggregate 3/4x1 q1.3 ; exercise_sessions:idx_session_status_starttime 99792/99995x1 q1.0
skew_t34_uni	T34	S2	T4.list.FAILED.w1	exercise_sessions(idx_session_status_starttime)	3.5	3.5	20	0.178	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/20x1 q3.5
skew_t34_uni	T34	S2	T4.listForceTime.FAILED.w1	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.27	Limit 0.247/20x1 q20.0 ; Filter 0.247/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S2	T4.count.FAILED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	71	0.078	Aggregate 1/1x1 q1.0 ; Filter 70/70x1 q1.0 ; exercise_sessions:idx_session_status_starttime 70/70x1 q1.0
skew_t34_uni	T34	S2	T4.list.FAILED.w7	exercise_sessions(idx_session_status_starttime)	24.6	24.6	20	0.248	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/20x1 q24.6
skew_t34_uni	T34	S2	T4.listForceTime.FAILED.w7	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.15	Limit 0.247/20x1 q20.0 ; Filter 0.247/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S2	T4.count.FAILED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	494	0.559	Aggregate 1/1x1 q1.0 ; Filter 493/493x1 q1.0 ; exercise_sessions:idx_session_status_starttime 493/493x1 q1.0
skew_t34_uni	T34	S2	T4.list.FAILED.w30	exercise_sessions(idx_session_status_starttime)	103.3	103.3	20	1.28	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/20x1 q103.3
skew_t34_uni	T34	S2	T4.listForceTime.FAILED.w30	exercise_sessions(idx_session_starttime_member)	58.0	58.0	59	0.313	Limit 0.247/20x1 q20.0 ; Filter 0.247/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/58x1 q58.0
skew_t34_uni	T34	S2	T4.count.FAILED.w30	exercise_sessions(idx_session_status_starttime)	1.0	1.0	2067	0.96	Aggregate 1/1x1 q1.0 ; Filter 2066/2066x1 q1.0 ; exercise_sessions:idx_session_status_starttime 2066/2066x1 q1.0
skew_t34_uni	T34	S2	T4.list.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2469.9	2469.9	20	8.14	Limit 20/20x1 q1.0 ; Filter 49398/20x1 q2469.9 ; exercise_sessions:idx_session_status_starttime 49398/20x1 q2469.9
skew_t34_uni	T34	S2	T4.listForceTime.FAILED.w0	exercise_sessions(idx_session_starttime_member)	2.9	4.0	59	0.292	Limit 4.94/20x1 q4.0 ; Filter 4.94/20x1 q4.0 ; exercise_sessions:idx_session_starttime_member 20/58x1 q2.9
skew_t34_uni	T34	S2	T4.count.FAILED.w0	exercise_sessions(idx_session_status_starttime)	2.0	2.0	24729	16.2	Aggregate 1/1x1 q1.0 ; Filter 49398/24728x1 q2.0 ; exercise_sessions:idx_session_status_starttime 49398/24728x1 q2.0
skew_t34_uni	T34	S2	T4.list.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	3.4	3.4	20	0.165	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/20x1 q3.4
skew_t34_uni	T34	S2	T4.listForceTime.CANCELLED.w1	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.194	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S2	T4.count.CANCELLED.w1	exercise_sessions(idx_session_status_starttime)	1.0	1.0	69	0.0986	Aggregate 1/1x1 q1.0 ; Filter 68/68x1 q1.0 ; exercise_sessions:idx_session_status_starttime 68/68x1 q1.0
skew_t34_uni	T34	S2	T4.list.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	24.3	24.3	20	0.33	Limit 20/20x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/20x1 q24.3
skew_t34_uni	T34	S2	T4.listForceTime.CANCELLED.w7	exercise_sessions(idx_session_starttime_member)	84.0	84.0	85	0.195	Limit 0.252/20x1 q20.0 ; Filter 0.252/20x1 q20.0 ; exercise_sessions:idx_session_starttime_member 1/84x1 q84.0
skew_t34_uni	T34	S2	T4.count.CANCELLED.w7	exercise_sessions(idx_session_status_starttime)	1.0	1.0	487	0.225	Aggregate 1/1x1 q1.0 ; Filter 486/486x1 q1.0 ; exercise_sessions:idx_session_status_starttime 486/486x1 q1.0
