t_rel	session_idx	ms	outcome
2.255	85	479.84	ok
2.266	130	469.63	ok
2.264	139	471.41	ok
2.27	129	468.39	ok
2.265	78	473.38	ok
2.265	111	478.08	ok
2.284	105	459.21	ok
2.276	156	467.28	ok
2.265	76	478.62	ok
2.286	144	462.99	ok
2.282	143	469.93	ok
2.294	134	459.7	ok
2.291	90	466.23	ok
2.294	140	473.87	ok
2.294	110	475.0	ok
2.295	77	476.44	ok
2.295	152	485.37	ok
2.309	153	476.42	ok
2.299	138	487.44	ok
2.301	158	490.03	ok
2.306	141	484.72	ok
2.307	142	491.45	ok
2.383	154	418.7	ok
2.316	155	491.83	ok
2.386	115	422.66	ok
2.393	127	419.95	ok
2.389	107	424.0	ok
2.384	87	432.78	ok
2.388	106	428.33	ok
2.392	74	425.43	ok
2.394	118	424.34	ok
2.393	84	425.77	ok
2.397	94	427.46	ok
2.407	83	417.74	ok
2.408	82	419.68	ok
2.417	137	417.37	ok
2.416	131	418.16	ok
2.419	157	419.81	ok
2.417	72	425.24	ok
2.435	126	411.45	ok
2.423	112	424.85	ok
2.423	123	426.36	ok
2.426	124	423.83	ok
2.423	69	427.94	ok
2.44	147	416.3	ok
2.446	135	412.43	ok
2.45	67	413.0	ok
2.446	132	420.09	ok
2.448	159	418.34	ok
2.458	119	408.4	ok
2.458	101	410.87	ok
2.458	65	410.59	ok
2.46	97	408.93	ok
2.46	100	413.07	ok
2.467	62	406.49	ok
2.466	116	408.28	ok
2.474	64	400.79	ok
2.481	93	394.23	ok
2.481	66	395.03	ok
2.485	63	394.45	ok
2.482	121	399.19	ok
2.486	96	397.96	ok
2.49	98	397.9	ok
2.496	1	394.88	ok
2.496	102	402.93	ok
2.495	0	404.31	ok
2.505	103	396.7	ok
2.496	73	413.15	ok
2.505	2	404.2	ok
2.51	99	413.69	ok
2.5	95	424.04	ok
2.52	3	409.08	ok
2.512	4	417.48	ok
2.513	68	418.36	ok
2.512	7	419.69	ok
2.512	10	423.44	ok
2.52	8	419.06	ok
2.52	6	419.07	ok
2.531	9	409.74	ok
2.531	12	409.75	ok
2.525	18	417.39	ok
2.522	15	423.5	ok
2.542	17	405.43	ok
2.523	5	425.56	ok
2.544	20	405.88	ok
2.541	11	410.19	ok
2.54	16	411.21	ok
2.548	26	404.28	ok
2.546	13	408.64	ok
2.547	19	410.36	ok
2.549	23	414.68	ok
2.549	14	416.81	ok
2.552	22	416.14	ok
2.559	28	419.03	ok
2.572	36	407.39	ok
2.561	21	421.22	ok
2.558	27	424.29	ok
2.565	24	417.42	ok
2.565	25	421.88	ok
2.573	32	448.89	ok
2.572	30	450.01	ok
2.575	31	447.88	ok
2.579	35	450.68	ok
2.589	44	445.52	ok
2.578	37	456.92	ok
2.577	40	458.3	ok
2.588	29	449.69	ok
2.595	42	447.44	ok
2.597	41	448.98	ok
2.597	38	448.91	ok
2.599	39	456.39	ok
2.604	45	453.77	ok
2.607	43	453.29	ok
2.614	33	446.54	ok
2.606	34	458.59	ok
2.616	46	452.31	ok
2.623	60	445.37	ok
2.596	47	474.51	ok
2.623	114	449.3	ok
2.621	49	453.11	ok
2.628	54	448.33	ok
2.622	56	458.57	ok
2.632	125	449.39	ok
2.645	113	438.35	ok
2.63	52	453.92	ok
2.637	89	447.04	ok
2.639	61	456.79	ok
2.639	58	457.99	ok
2.652	86	461.17	ok
2.646	48	468.04	ok
2.645	128	468.92	ok
2.652	91	461.9	ok
2.646	122	469.09	ok
2.648	59	467.89	ok
2.665	88	450.56	ok
2.668	92	448.24	ok
2.665	55	453.32	ok
2.654	80	465.58	ok
2.664	81	455.56	ok
2.676	51	450.12	ok
2.681	57	448.56	ok
2.679	79	456.37	ok
2.681	53	455.31	ok
2.692	50	445.63	ok
2.686	75	456.52	ok
2.694	133	449.24	ok
2.703	109	453.13	ok
2.698	145	457.91	ok
2.698	120	459.21	ok
2.708	136	450.91	ok
2.699	117	462.32	ok
2.711	70	450.84	ok
2.715	150	454.82	ok
2.708	146	461.57	ok
2.716	71	455.76	ok
2.716	151	461.32	ok
2.716	148	462.02	ok
2.725	104	454.45	ok
2.725	108	455.76	ok
2.735	85	451.38	ok
2.736	130	456.92	ok
2.728	149	468.07	ok
2.736	139	460.74	ok
2.739	78	458.36	ok
2.743	105	457.57	ok
2.739	129	462.5	ok
2.744	156	459.49	ok
2.743	111	461.82	ok
2.744	76	461.96	ok
2.749	144	457.24	ok
2.752	143	459.37	ok
2.754	134	457.86	ok
2.758	90	454.4	ok
2.769	110	443.86	ok
2.786	153	430.35	ok
2.768	140	448.4	ok
2.771	77	447.56	ok
2.78	152	440.92	ok
